Date,Rate
6/22/2015,63.68142857
6/29/2015,63.56571429
7/6/2015,63.40285714
7/13/2015,63.38714286
7/20/2015,63.44857143
7/27/2015,63.91285714
8/3/2015,63.89714286
8/10/2015,63.72857143
8/17/2015,64.97857143
8/24/2015,65.85142857
8/31/2015,66.14
9/7/2015,66.48142857
9/14/2015,66.39714286
9/21/2015,65.95571429
9/28/2015,66.11142857
10/5/2015,65.44857143
10/12/2015,64.86428571
10/19/2015,64.81428571
10/26/2015,64.93
11/2/2015,65.29285714
11/9/2015,65.95
11/16/2015,66.11285714
11/23/2015,66.10285714
11/30/2015,66.57857143
12/7/2015,66.64285714
12/14/2015,66.95571429
12/21/2015,66.37
12/28/2015,66.04571429
1/4/2016,66.29142857
1/11/2016,66.73857143
1/18/2016,67.41714286
1/25/2016,67.70857143
2/1/2016,67.90571429
2/8/2016,67.81857143
2/15/2016,68.09857143
2/22/2016,68.5
2/29/2016,68.65571429
3/7/2016,67.13857143
3/14/2016,67.07285714
3/21/2016,66.66428571
3/28/2016,66.75142857
4/4/2016,66.30714286
4/11/2016,66.48428571
4/18/2016,66.48857143
4/25/2016,66.44571429
5/2/2016,66.40571429
5/9/2016,66.56142857
5/16/2016,66.73
5/23/2016,67.28428571
5/30/2016,67.08714286
6/6/2016,67.08
6/13/2016,66.78857143
6/20/2016,67.24571429
6/27/2016,67.69857143
7/4/2016,67.39285714
7/11/2016,67.26285714
7/18/2016,67.02857143
7/25/2016,67.20714286
8/1/2016,66.91142857
8/8/2016,66.79285714
8/15/2016,66.79142857
8/22/2016,67.02714286
8/29/2016,67.04714286
9/5/2016,66.76142857
9/12/2016,66.61285714
9/19/2016,66.98428571
9/26/2016,66.72857143
10/3/2016,66.56857143
10/10/2016,66.59428571
10/17/2016,66.76714286
10/24/2016,66.84142857
10/31/2016,66.79142857
11/7/2016,66.71714286
11/14/2016,66.87
11/21/2016,68.05571429
11/28/2016,68.63571429
12/5/2016,68.23857143
12/12/2016,67.50714286
12/19/2016,67.72857143
12/26/2016,67.85857143
1/2/2017,67.97142857
1/9/2017,68.06428571
1/16/2017,68.18142857
1/23/2017,68.07571429
1/30/2017,68.04428571
2/6/2017,67.26
2/13/2017,66.92714286
2/20/2017,67.03
2/27/2017,66.76571429
3/6/2017,66.73857143
3/13/2017,66.56714286
3/20/2017,65.46
3/27/2017,65.34571429
4/3/2017,64.90285714
4/10/2017,64.55428571
4/17/2017,64.49142857
4/24/2017,64.60285714
5/1/2017,64.22857143
5/8/2017,64.25714286
5/15/2017,64.34
5/22/2017,64.46
5/29/2017,64.59142857
6/5/2017,64.44571429
6/12/2017,64.32142857
6/19/2017,64.44142857
6/26/2017,64.5
7/3/2017,64.62571429
7/10/2017,64.66714286
7/17/2017,64.43
7/24/2017,64.35142857
7/31/2017,64.18857143
8/7/2017,63.73142857
8/14/2017,64.01428571
8/21/2017,64.11857143
8/28/2017,64.0375
